product,adverse_event,count,IC025
REDACTED,DYSPEPSIA,14,0.680937374792751
REDACTED,ABDOMINAL DISCOMFORT,10,0.517831761827359
REDACTED,ERYTHEMA,12,0.424804515730665
REDACTED,RASH,15,0.38164395902585
REDACTED,RECTAL HAEMORRHAGE,6,0.291605103542894
REDACTED,ERUCTATION,4,0.208832887040284
REDACTED,DIARRHOEA,23,0.16230921024263
REDACTED,DEFAECATION URGENCY,3,0.159997288375442
REDACTED,RETCHING,7,0.125677029298191
REDACTED,FLATULENCE,7,0.101912243241828
REDACTED,URTICARIA,11,0.0979936963443854
REDACTED,LETHARGY,5,0.0861247133778232
REDACTED,CONSTIPATION,9,0.0617401329767961
REDACTED,SKIN DISCOLOURATION,4,0.00566534875151983
RELACORE,VISION BLURRED,4,0.38947898979105
RELACORE,ACNE,3,0.326178228712
RELACORE,IRRITABILITY,3,0.300033619107828
RELACORE,DIZZINESS,8,0.234080511776888
REMIFEMIN TABLET (CIMICIFUGA),HOSPITALISATION,8,1.69128075646482
REMIFEMIN TABLET (CIMICIFUGA),DIPLOPIA,4,0.93802754109973
REMIFEMIN TABLET (CIMICIFUGA),GRAND MAL CONVULSION,3,0.442676692944022
REMIFEMIN TABLET (CIMICIFUGA),PHYSICAL EXAMINATION,3,0.408863435514911
RENEWLIFE WOMEN ' S CARE ULTIMATE FLORA PROBIOTIC,ALOPECIA,3,0.475861749216486
REPLENEX EXTRA STRENGTH,HYPERSENSITIVITY,3,0.299293700265049
REUMOFAN PLUS,WEIGHT INCREASED,22,2.58150297604304
REUMOFAN PLUS,IMMOBILE,6,1.57123099231153
REUMOFAN PLUS,ARTHRALGIA,12,1.51380979747563
REUMOFAN PLUS,MUSCLE SPASMS,11,1.21086064571996
REUMOFAN PLUS,BODY TEMPERATURE INCREASED,10,1.2031620034342
REUMOFAN PLUS,JOINT SWELLING,5,0.971931219408616
REUMOFAN PLUS,CHILLS,7,0.863832494871504
REUMOFAN PLUS,BLOOD GLUCOSE INCREASED,6,0.544694730899206
REUMOFAN PLUS,FATIGUE,12,0.355351072809792
REUMOFAN PLUS,HAEMOGLOBIN DECREASED,4,0.32780949106643
REUMOFAN PLUS,SWELLING,8,0.308580849200378
REUMOFAN PLUS,INSOMNIA,6,0.148436930025793
REUMOFAN PLUS,GASTROINTESTINAL HAEMORRHAGE,3,0.128236705527487
REUMOFAN PLUS,DIZZINESS,13,0.114255810050167
REUMOFAN PLUS,HYPOTENSION,4,0.0769285117972857
REXALL HAWTHORNE BERRIES,BLOOD SODIUM DECREASED,3,0.51908270844096
SAW PALMETTO,HEART RATE INCREASED,6,0.265833777697026
SCHIFF MOVE FREE ADVANCED,MALAISE,3,0.0786140578123117
SEA KELP,ASTHENIA,3,0.281058288636288
SELENIUM,PAIN,8,0.149829668203024
SHAKEOLOGY CAFE LATTE BAG 30 SERVING,GALLBLADDER DISORDER,3,0.525393935080031
SHAKEOLOGY CHOCOLATE BAG 30 SERVING,GALLBLADDER DISORDER,3,0.370380458516372
SHAKEOLOGY CHOCOLATE BAG 30 SERVING,DEHYDRATION,4,0.304279247115167
SHAKEOLOGY CHOCOLATE VEGAN BAG 30 SERVING,GALLBLADDER DISORDER,3,0.472085725672183
SHAKEOLOGY VANILLA BAG 30 SERVING,GALLBLADDER DISORDER,3,0.492302888249959
SHAPEWORKS FORMULA 2 MULTIVITAMIN COMPLEX,HEPATIC ENZYME INCREASED,3,0.372638618732978
SHAPEWORKS TOTAL CONTROL,HEPATIC ENZYME INCREASED,3,0.191679761770179
SILYBUM MARIANUM,ANOREXIA,3,0.441312240080855
SILYBUM MARIANUM,PRURITUS,4,0.306767977449282
SILYBUM MARIANUM,CHROMATURIA,3,0.288392972293683
SILYBUM MARIANUM,JAUNDICE,3,0.169228344556024
SIMILAC PRENATAL(SIMILAC PRENATAL VITAMIN),ABORTION SPONTANEOUS,3,0.499319413646092
SLIM QUICK,HEPATIC ENZYME INCREASED,8,1.61941211863549
SLIM QUICK,BLOOD BILIRUBIN INCREASED,6,1.23811871580219
SLIM QUICK,ASPARTATE AMINOTRANSFERASE INCREASED,6,1.19538610159284
SLIM QUICK,ALANINE AMINOTRANSFERASE INCREASED,6,1.1750647903453
SLIM QUICK,TRANSAMINASES INCREASED,3,0.479620980883785
SLIM QUICK,INTERNATIONAL NORMALISED RATIO INCREASED,3,0.373393088538616
SLOW FE BROWN (NCH) (FERROUS SULFATE) TABLET,HAEMOGLOBIN DECREASED,5,1.07444910567574
SLOW FE BROWN (NCH) (FERROUS SULFATE) TABLET,CONSTIPATION,7,1.04498274039004
SLOW FE BROWN (NCH) (FERROUS SULFATE) TABLET,BLOOD IRON DECREASED,4,0.869335709343207
SLOW FE BROWN (NCH) (FERROUS SULFATE) TABLET,OVERDOSE,3,0.36075079292902
SLOW FE BROWN (NCH) (FERROUS SULFATE) TABLET,ANAEMIA,3,0.238928993798559
SNI PRO WHEY,DIARRHOEA,4,0.930991036787812
SPARK ENERGY DRINK MANGO STRAWBERRY,ATRIAL FIBRILLATION,3,0.512563027597474
SR. MULTIPLE,SWELLING,3,0.48206505248226
ST. JOHNS WORT,HEADACHE,3,0.059111395608146
STACKER 2,INTENSIVE CARE,3,0.514446151390652
STACKER 2,FEELING JITTERY,3,0.364434362566692
STACKER 2,NERVOUSNESS,3,0.136828044945761
STACKER 2 EPHEDRA FREE,ANXIETY,3,0.405417900356864
SUNDOWN KOREAN GINSENG,BLOOD BILIRUBIN INCREASED,5,1.11959320544393
SUNDOWN KOREAN GINSENG,ASPARTATE AMINOTRANSFERASE INCREASED,5,1.08619667655769
SUNDOWN KOREAN GINSENG,ALANINE AMINOTRANSFERASE INCREASED,5,1.07642029132035
SUNDOWN KOREAN GINSENG,HEPATIC ENZYME INCREASED,4,0.752520441998494
SUNDOWN NATURALS NIACIN 500 MG TIME RELEASE CAPLETS,ERYTHEMA,4,0.797447004509051
SUPER B COMPLEX,LOSS OF CONSCIOUSNESS,3,0.124009619010576
SUPER BETA PROSTATE,BLOOD URINE PRESENT,174,3.68105669212662
SUPER BETA PROSTATE,URINARY RETENTION,30,2.82566397338421
SUPER BETA PROSTATE,PROSTATOMEGALY,20,2.54495666566299
SUPER BETA PROSTATE,HAEMORRHAGE,68,2.21391609648332
SUPER BETA PROSTATE,HAEMATOSPERMIA,10,2.16383585489241
SUPER BETA PROSTATE,HAEMATOCHEZIA,59,2.09004357502542
SUPER BETA PROSTATE,PROSTATIC DISORDER,9,1.91716568982368
SUPER BETA PROSTATE,UROGENITAL HAEMORRHAGE,7,1.76253855063165
SUPER BETA PROSTATE,HOSPITALISATION,23,1.61285921056954
SUPER BETA PROSTATE,PENILE HAEMORRHAGE,6,1.49666232885397
SUPER BETA PROSTATE,GASTRIC HAEMORRHAGE,8,1.35868080902401
SUPER BETA PROSTATE,DYSURIA,13,1.30470072604294
SUPER BETA PROSTATE,RECTAL HAEMORRHAGE,18,1.23593010635966
SUPER BETA PROSTATE,PROSTATE CANCER,8,1.23201648258447
SUPER BETA PROSTATE,CEREBROVASCULAR ACCIDENT,30,1.16817300335902
SUPER BETA PROSTATE,URINARY HESITATION,7,1.15811010115503
SUPER BETA PROSTATE,URINARY TRACT INFECTION,15,1.06959690240973
SUPER BETA PROSTATE,BLADDER DISORDER,5,1.0149032927558
SUPER BETA PROSTATE,PROSTATIC SPECIFIC ANTIGEN INCREASED,6,0.972858425950834
SUPER BETA PROSTATE,INFECTION,9,0.846861078708995
SUPER BETA PROSTATE,HAEMORRHAGE URINARY TRACT,4,0.762190281153824
SUPER BETA PROSTATE,BLOOD PRESSURE INCREASED,43,0.660515747271153
SUPER BETA PROSTATE,CYSTITIS,6,0.651035525247054
SUPER BETA PROSTATE,MYOCARDIAL INFARCTION,18,0.647577402790395
SUPER BETA PROSTATE,RENAL DISORDER,12,0.641803975421804
SUPER BETA PROSTATE,RENAL FAILURE,12,0.593548169201493
SUPER BETA PROSTATE,THROMBOSIS,10,0.576104072187407
SUPER BETA PROSTATE,BLOOD PRESSURE FLUCTUATION,6,0.57073778833245
SUPER BETA PROSTATE,CARDIAC DISORDER,9,0.541662390924819
SUPER BETA PROSTATE,BLOOD GLUCOSE INCREASED,12,0.444897466699046
SUPER BETA PROSTATE,ANURIA,3,0.415196450440622
SUPER BETA PROSTATE,SCROTAL SWELLING,3,0.393295314315422
SUPER BETA PROSTATE,ADVERSE REACTION,4,0.36636174046148
SUPER BETA PROSTATE,HAEMOPTYSIS,5,0.332378508570741
SUPER BETA PROSTATE,FLUID RETENTION,5,0.270475535551919
SUPER BETA PROSTATE,ANAL HAEMORRHAGE,3,0.230556826330137
SUPER BETA PROSTATE,DRUG INTERACTION,5,0.229054484987888
SUPER BETA PROSTATE,HAEMATEMESIS,5,0.194885590319534
SUPER BETA PROSTATE,POLLAKIURIA,5,0.0815404585723196
SUPER BETA PROSTATE,RENAL PAIN,5,0.0729151673396802
SUPER BETA PROSTATE,HYPERTENSION,13,0.0382293133230601
SUPER BETA PROSTATE,PANCREATITIS,6,0.034319325843495
SUPER BETA PROSTATE,CONSTIPATION,14,0.0298201415561997
SUPER BETA VIRILITY BOOST,BLOOD URINE PRESENT,8,1.69925280530448
SUPER BETA VIRILITY BOOST,HAEMATOCHEZIA,6,1.17380589958405
SUPER BETA VIRILITY BOOST,HAEMORRHAGE,4,0.520532516866605
SUPER BETA VIRILITY BOOST,URINARY RETENTION,3,0.441774960733281
SUPER BETA VIRILITY BOOST,MALAISE,5,0.362525219458264
SUPER BETA VIRILITY BOOST,THROMBOSIS,3,0.312216349092346
SUPREME GREENS CAPSULES,DIARRHOEA,3,0.33269333935012
SYMPHORA,BLOOD ALKALINE PHOSPHATASE INCREASED,4,0.896899168621419
TESTOSTERONE BOOSTERS,AGGRESSION,3,0.514978666968621
THE BODY SHOT BAR STEP 2,DIZZINESS,4,0.486465292938362
THE BODY SHOT BAR STEP 2,HEART RATE INCREASED,3,0.230936092142053
THE MASTER'S MIRACLE FORTIFIED MINERAL NEUTRALIZER DIETARY SUPPLEMENT,MALAISE,3,0.325597258787211
THERMOFIT,HEPATIC ENZYME INCREASED,3,0.4233550836506
THINOGENICS,HEART RATE INCREASED,6,1.08678863998503
THINOGENICS,BLOOD PRESSURE INCREASED,4,0.362573444166303
THRIVE PREMIUM LIFESTYLE CAPSULE,FATIGUE,4,0.56983173453705
THRIVE PREMIUM LIFESTYLE CAPSULE,CONFUSIONAL STATE,3,0.401398981676287
TOTAL BODY ESSENTIAL NUTRITION TOTAL BODY FORMULA TROPICAL ORANGE FLAVOR,MUSCLE SPASMS,3,0.297881660405057
"TOTAL BODY ESSENTIAL NUTRITION TOTAL BODY FORMULA, ORANGE FLAVOR",FATIGUE,3,0.171337980254758
"TOTAL BODY ESSENTIAL NUTRITION TOTAL BODY FORMULA, TROPICAL ORANGE FLAVOR",BLOOD SELENIUM INCREASED,3,0.512137240106197
TOTAL BODY ESSENTIAL TOTAL BODY FORMULA,HYPOTRICHOSIS,12,2.48423699488898
TOTAL BODY ESSENTIAL TOTAL BODY FORMULA,ARTHRALGIA,7,1.57964417071369
TOTAL BODY ESSENTIAL TOTAL BODY FORMULA,MUSCLE SPASMS,5,1.02806199171345
TOTAL BODY ESSENTIAL TOTAL BODY FORMULA,DIARRHOEA,8,0.990351540068274
TOTAL BODY FORMULA,HYPOTRICHOSIS,15,2.62921334453798
TOTAL BODY FORMULA,ARTHRALGIA,14,2.1896398583567
TOTAL BODY FORMULA,MUSCLE SPASMS,9,1.46250623445259
TOTAL BODY FORMULA,DIARRHOEA,16,1.11973261474471
TOTAL BODY FORMULA,FATIGUE,10,0.828106016971
TOTAL BODY FORMULA,ONYCHOCLASIS,3,0.496449509602442
TOTAL BODY FORMULA,BREATH ODOUR,3,0.482094166013097
TOTAL BODY FORMULA,NAIL DISCOLOURATION,3,0.478002706257507
TOTAL BODY FORMULA PEACH NECTAR,FATIGUE,3,0.1278484264721
TOTAL BODY FORMULA PEACH NECTAR,DIARRHOEA,3,0.00822424940564874
TOTAL BODY FORMULA TROPICAL ORANGE,HYPOTRICHOSIS,7,1.70670224089858
TOTAL BODY FORMULA TROPICAL ORANGE,NAIL DISCOLOURATION,6,1.59229404471387
TOTAL BODY FORMULA TROPICAL ORANGE,DIARRHOEA,7,0.566804023051647
TOTAL BODY FORMULA TROPICAL ORANGE,ALOPECIA,4,0.0377197735556197
TRACE MINERALS,ABDOMINAL PAIN UPPER,3,0.0558379860065713
TRADER JOE'S ACIDOPHILUS WITH LIVEBAC,ABDOMINAL DISCOMFORT,3,0.506083576098888
TRIMSPA X-32 DIET PILL,MUSCLE DISORDER,3,0.523128364766463
TRIPHALA,HYPERSENSITIVITY,3,0.0827208955694836
TRIPLE ACTION VIRILITY,BLOOD URINE PRESENT,17,2.359377564914
TRIPLE ACTION VIRILITY,HAEMORRHAGE,14,1.85553629743311
TRIPLE ACTION VIRILITY,HAEMATOCHEZIA,10,1.43087997095481
TRIPLE ACTION VIRILITY,CEREBROVASCULAR ACCIDENT,9,1.20261618500704
TRIPLE ACTION VIRILITY,BLOOD PRESSURE INCREASED,9,0.48936910695186
TRIPLE ACTION VIRILITY,HOSPITALISATION,4,0.462945460257435
TRIPLE ACTION VIRILITY,PROSTATOMEGALY,3,0.39605632748973
TRIPLE ACTION VIRILITY,CARDIAC DISORDER,3,0.0562529913143891
TRIPLE STRENGTH FISH OIL,BLOOD PRESSURE INCREASED,4,0.142465130584701
TRIVEREX,CHEST PAIN,8,0.871511682942054
TRIVEREX,DYSPNOEA,11,0.581504040230432
TRIVEREX,SYNCOPE,4,0.32707940494609
TRIVEREX,HYPERTENSION,4,0.203283633023561
TRIVEREX,THROMBOSIS,3,0.167459209917624
TRIVEREX,HOSPITALISATION,3,0.158865690117411
TRIVEREX,HEART RATE IRREGULAR,3,0.134869984731404
TRIVEREX,SWELLING,4,0.00821266433148907
TRIVEREX MALE ENHANCEMENT,HYPERTENSION,5,0.784858009098177
TRIVEREX MALE ENHANCEMENT,CHEST PAIN,4,0.149479793753301
TRIVEREX MALE ENHANCEMENT SUPPLEMENT,HYPERTENSION,3,0.294665004998755
TRUBIOTICS (BIFIDOBACTERIUM + LACTOBACILLUS) CAPSULE,HAEMATOCHEZIA,4,0.352137121733133
TRUBIOTICS (BIFIDOBACTERIUM + LACTOBACILLUS) CAPSULE,URINARY TRACT INFECTION,3,0.161891759987331
TRUBIOTICS BIFIDOBACTERIUM + LACTOBACILLUS CAPSULE,FUNGAL INFECTION,3,0.51704385530683
TUMERIC,ALOPECIA,8,1.36121086614861
TUMERIC,PRURITUS,4,0.291917534275054
"TUMS ULTRA 1000 MAXIMUM STRENGTH ANTACID CALCIUM SUPPLEMENT, ASSORTED BERRIES",MUSCLE SPASMS,3,0.456092713736026
TURMERIC,ALOPECIA,8,0.343423655139324
TURMERIC,PAIN,8,0.235083317783353
TWIN LAB MULTI-MINERAL CAPS,DYSPEPSIA,4,0.928457209577677
UBIQUINOL,CEREBROVASCULAR ACCIDENT,3,0.275598919784714
ULTIMATE POWER MEAL,HYPERVITAMINOSIS D,4,0.973478670196097
ULTIMATE POWER MEAL,BLOOD CALCIUM INCREASED,4,0.915809660552069
ULTIMATE POWER MEAL,DECREASED APPETITE,4,0.6984553179762
ULTRA INFLAM X,BLOOD ALKALINE PHOSPHATASE INCREASED,4,0.891476531251279
UNIVERA,ALOPECIA,6,1.53187566574146
UNSPECIFIED CALCIUM,INTERNATIONAL NORMALISED RATIO INCREASED,3,0.49098663873716
UNSPECIFIED HERBAL,CHROMATURIA,5,0.840882070505765
UNSPECIFIED HERBAL,FATIGUE,6,0.418021028806033
UNSPECIFIED HERBAL,DRUG-INDUCED LIVER INJURY,3,0.394474099222665
UNSPECIFIED HERBAL,ASPARTATE AMINOTRANSFERASE INCREASED,4,0.332884616504557
UNSPECIFIED HERBAL,ALANINE AMINOTRANSFERASE INCREASED,4,0.319460447903458
UNSPECIFIED HERBAL,JAUNDICE,4,0.26091141042652
UNSPECIFIED HERBAL,LIVER INJURY,3,0.147653565987265
UNSPECIFIED HERBAL,PRURITUS,5,0.146049367379225
UNSPECIFIED HERBAL,BLOOD ALKALINE PHOSPHATASE INCREASED,3,0.105009267328269
UNSPECIFIED HYDROXYCUT,EMOTIONAL DISTRESS,5,1.03937291497724
UNSPECIFIED HYDROXYCUT,DEPRESSION,3,0.238856257160489
UNSPECIFIED HYDROXYCUT,RENAL DISORDER,3,0.179833411394023
UNSPECIFIED HYDROXYCUT,LIVER INJURY,3,0.170055206745341
UNSPECIFIED VITAMINS,GASTRIC DISORDER,4,0.698422009207397
UNSPECIFIED VITAMINS,HEART RATE INCREASED,5,0.291682863660628
USP LABS OXYELITE PRO,LIVER FUNCTION TEST ABNORMAL,3,0.238894035595868
V-B COMPLEX,ALOPECIA,3,0.470061118402005
VANILLA PROTEIN,GASTRIC DISORDER,4,0.948338265418893
VANILLA PROTEIN TIN,GASTRIC DISORDER,3,0.49735499689112
VANILLA PROTEIN TIN,VOMITING,3,0.305938687179057
VC,ALOPECIA,3,0.414751941832613
VIT B,ALOPECIA,4,0.741806245378478
VIT D,ALOPECIA,16,2.19228695723202
VITACLEAR,THROAT TIGHTNESS,3,0.322889229602472
VITAMIN,ALOPECIA,5,0.304338224696341
VITAMIN A,LOSS OF CONSCIOUSNESS,6,0.195752973994473
VITAMIN A,BLOOD PRESSURE INCREASED,7,0.047457017537275
VITAMIN B,ALOPECIA,21,0.980571854400086
VITAMIN B,PRURITUS,12,0.19910085403659
VITAMIN B,RASH,8,0.0247525681458145
VITAMIN B COMPLEX,ACNE,3,0.162435322502049
VITAMIN B-12,BURNING SENSATION,5,0.174182583594515
VITAMIN B-12,SKIN DISCOLOURATION,3,0.0544404216049762
VITAMIN B-12,PHARYNGITIS,3,0.045187259534249
VITAMIN B12,ONYCHOLYSIS,13,2.59094752733954
VITAMIN B12,ONYCHOMYCOSIS,13,2.5681734703796
VITAMIN B12,NAIL INJURY,13,2.53974629944962
VITAMIN B12,CHEMICAL INJURY,14,2.34187455779654
VITAMIN B12,ALOPECIA,51,1.23267041388502
VITAMIN B12,PAIN IN EXTREMITY,14,1.09303783428905
VITAMIN B12,TRICHORRHEXIS,6,0.511559791333462
VITAMIN B12,HAIR DISORDER,4,0.42971803170857
VITAMIN B12,TENDERNESS,5,0.282297130613092
VITAMIN B12,EYE PAIN,3,0.170075027644568
VITAMIN B12,SKIN EXFOLIATION,4,0.0561708647419815
VITAMIN B12,FOREIGN BODY,9,0.0434430402467469
VITAMIN B12,DYSPNOEA,32,0.0339782671516462
VITAMIN B12,DRY SKIN,4,0.0255653122192538
VITAMIN B12 (CYANOCOBALAMIN),CHOKING,23,1.4453862793094
VITAMIN B12 (CYANOCOBALAMIN),OROPHARYNGEAL PAIN,4,0.474726017433411
VITAMIN B12 (CYANOCOBALAMIN),FOREIGN BODY TRAUMA,5,0.26905997637699
VITAMIN B12 CYANOCOBALAMIN,DYSPHAGIA,5,0.884199270742063
VITAMIN B12 CYANOCOBALAMIN,FOREIGN BODY TRAUMA,4,0.698652397206866
VITAMIN B12 SOFT CHEW,JAUNDICE,3,0.356494998387216
VITAMIN C,ALOPECIA,77,0.94213002339187
VITAMIN C,SKIN IRRITATION,11,0.684923706518009
VITAMIN C,DRY SKIN,8,0.519125297741874
VITAMIN C,ERYTHEMA,27,0.420232606382486
VITAMIN C,BURNING SENSATION,21,0.28133216764281
VITAMIN C,PRURITUS,44,0.23647031391365
VITAMIN C,SKIN DISORDER,5,0.230315379432383
VITAMIN C,DYSGEUSIA,10,0.100012221409778
VITAMIN C,HERPES ZOSTER,4,0.0758556763843405
VITAMIN C,PARAESTHESIA,17,0.0725731635921211
VITAMIN C,HEADACHE,42,0.0645359343141924
VITAMIN C,HAIR TEXTURE ABNORMAL,6,0.0632855218174847
VITAMIN C,SWELLING,23,0.0465575813087315
VITAMIN C,DYSPNOEA,62,0.0341423742606193
VITAMIN C,PAIN,39,0.0180178319592646
VITAMIN C (ASCORBIC ACID),FOREIGN BODY TRAUMA,15,1.22953580925631
VITAMIN C (ASCORBIC ACID),CHOKING,32,1.13200334052744
VITAMIN C (ASCORBIC ACID),DYSPHAGIA,12,0.467718499676739
VITAMIN C (ASCORBIC ACID),FEAR,4,0.373586170019659
VITAMIN C (ASCORBIC ACID),GASTROINTESTINAL PAIN,3,0.245177704263269
VITAMIN C (DIETARY SUPPLEMENT),SPEECH DISORDER,3,0.294268600053247
VITAMIN C ASCORBIC ACID,CHOKING,10,0.645250329432984
VITAMIN D,HAIR TEXTURE ABNORMAL,21,1.41756428333383
VITAMIN D,ALOPECIA,153,1.2923932890728
VITAMIN D,TRICHORRHEXIS,17,1.00315405343641
VITAMIN D,SKIN EXFOLIATION,14,0.983336570008782
VITAMIN D,DERMATITIS CONTACT,6,0.96662647698361
VITAMIN D,HAIR DISORDER,9,0.941398725416838
VITAMIN D,CHEMICAL INJURY,7,0.782602954474889
VITAMIN D,SKIN DISORDER,8,0.633251652130966
VITAMIN D,DRY SKIN,11,0.621857259888834
VITAMIN D,PRURITUS,76,0.450315301388257
VITAMIN D,BURNING SENSATION,31,0.361813419346036
VITAMIN D,RASH,48,0.335388392959776
VITAMIN D,RASH ERYTHEMATOUS,9,0.309817080365784
VITAMIN D,ERYTHEMA,33,0.254574184750979
VITAMIN D,SWELLING,34,0.120373348509478
VITAMIN D,ABDOMINAL DISTENSION,25,0.115729073889299
VITAMIN D,POSTMENOPAUSAL HAEMORRHAGE,3,0.108799300497089
VITAMIN D,VITAMIN D DECREASED,4,0.0974462821809496
VITAMIN D,REMOVAL OF FOREIGN BODY FROM THROAT,5,0.0852757812871959
VITAMIN D,BLOOD POTASSIUM INCREASED,6,0.0689558856739065
VITAMIN D,SEBORRHOEA,3,0.0635614533008836
VITAMIN D,EAR PAIN,5,0.0631822426624643
VITAMIN D,SKIN IRRITATION,9,0.0578103155439466
VITAMIN D,DIARRHOEA,73,0.013668725133907
VITAMIN D,CHAPPED LIPS,3,0.0096744645366127
VITAMIN D,HYPERSENSITIVITY,55,0.00317376012987794
VITAMIN D (CHOLECALCIFEROL),CHOKING,5,0.842069358381398
VITAMIN D (COLECALCIFEROL),CHOKING,5,0.861317605952198
VITAMIN D (DIETARY SUPPLEMENT),ABDOMINAL DISCOMFORT,3,0.0743364905124477
VITAMIN D (ERGOCALCIFEROL),DYSPHAGIA,28,1.53551227024825
VITAMIN D (ERGOCALCIFEROL),CHOKING,33,1.16432193102605
VITAMIN D (ERGOCALCIFEROL),FOREIGN BODY TRAUMA,10,0.676842645314759
VITAMIN D (ERGOCALCIFEROL),FEAR,4,0.37467912460953
VITAMIN D (ERGOCALCIFEROL),EYE HAEMORRHAGE,3,0.259628454919387
VITAMIN D (ERGOCALCIFEROL),COELIAC DISEASE,4,0.150947375141204
VITAMIN D (ERGOCALCIFEROL),RETCHING,4,0.030631535443892
VITAMIN D CAPS,ALOPECIA,3,0.520962383089193
VITAMIN D CHOLECALCIFEROL,CHOKING,24,1.60964945713579
VITAMIN D CHOLECALCIFEROL,FOREIGN BODY TRAUMA,8,1.03953413189226
VITAMIN D ERGOCALCIFEROL,CHOKING,12,1.40863733515277
VITAMIN D ERGOCALCIFEROL,DYSPHAGIA,6,0.818697723627104
VITAMIN D ERGOCALCIFEROL,FOREIGN BODY TRAUMA,4,0.468191202653559
VITAMIN D- 3,ALOPECIA,3,0.377434001167953
VITAMIN D3,Not coded,12,2.04195971510696
VITAMIN D3,ALOPECIA,52,1.02086322554381
VITAMIN D3,SKIN IRRITATION,6,0.248297642189707
VITAMIN D3,PRURITUS,28,0.226256929538837
VITAMIN D3,FOREIGN BODY,12,0.212362569407375
VITAMIN D3,NEUROPATHY PERIPHERAL,5,0.205222255473798
VITAMIN D3,DYSPEPSIA,14,0.153001792334415
VITAMIN D3,LIP SWELLING,7,0.108864248182186
VITAMIN D3,ERYTHEMA,14,0.104015416514169
VITAMIN D3,MOTOR DYSFUNCTION,3,0.0629669570237372
VITAMIN D3 2000IU,ALOPECIA,3,0.224989838914109
VITAMIN D3 CHOLECALCIFEROL,FOREIGN BODY TRAUMA,6,0.518272284870807
VITAMIN D3 CHOLECALCIFEROL,CHOKING,10,0.343843276280383
VITAMIN D3 CHOLECALCIFEROL,FAECES DISCOLOURED,3,0.12664539564203
VITAMIN D3 CHOLECALCIFEROL,DYSPHAGIA,6,0.114113361717548
VITAMIN E,ALOPECIA,32,0.605448424913326
VITAMIN E,REMOVAL OF FOREIGN BODY FROM THROAT,4,0.396424635308008
VITAMIN E,BLOOD ELECTROLYTES DECREASED,4,0.365011228604865
VITAMIN E,LOSS OF CONSCIOUSNESS,18,0.312581942878419
VITAMIN E,HEPATITIS,6,0.0790856722460443
VITAMIN E,HYPERHIDROSIS,10,0.0452461932224159
VITAMIN E (TOCOPHEROL),CHOKING,12,0.94074044790762
VITAMIN E (TOCOPHEROL),DYSPHAGIA,7,0.665419624554363
VITAMIN E (TOCOPHEROL),FOREIGN BODY TRAUMA,4,0.175368759469322
VITAMIN E TOCOPHEROL,CHOKING,3,0.0169616327404288
VITAMIN FOR HAIR,ALOPECIA,3,0.458726379962653
VITAMIN WORLD L-GLUTAMINE 500MG,ABDOMINAL PAIN UPPER,3,0.119460307982943
VITAMINS,ALOPECIA,34,1.08156622660988
VITAMINS,TRICHORRHEXIS,7,0.931361024947484
VITAMINS,PRURITUS,21,0.43110599198079
VITAMINS,FEELING ABNORMAL,8,0.174163352954714
VITAMINS,BLOOD URINE PRESENT,6,0.147251995050312
VITAMINS,PROSTATOMEGALY,3,0.111436294634016
VITAMINS,RECTAL HAEMORRHAGE,5,0.0213639468364656
VIVAZEN,RESTLESS LEGS SYNDROME,4,1.00175304764056
VIVAZEN,DRUG WITHDRAWAL SYNDROME,4,0.981092800820546
VIVAZEN,DYSPHORIA,4,0.976240289267125
VIVAZEN,IRRITABILITY,4,0.933591177207799
VIVAZEN,TREMOR,4,0.627406011263329
VIVAZEN,INSOMNIA,4,0.614856426327988
VIVAZEN,ANXIETY,4,0.532694569572058
VIVAZEN,DRUG DEPENDENCE,3,0.429729606820202
VIVAZEN,DIARRHOEA,4,0.0102759790052874
VIVISCAL,ALOPECIA,7,1.48197630297292
VIVISCAL,PRURITUS,3,0.152287147935014
WATEREX,PRURITUS,3,0.257720330041546
WHEY PROTEIN,LIVER FUNCTION TEST ABNORMAL,3,0.0761214648308053
WOMEN'S MULTI-VITAMINS,HYPERSENSITIVITY,3,0.296092749669229
WOMEN'S MULTIVITAMIN,ALOPECIA,4,0.522020368109485
WOMEN'S MULTIVITAMIN,BURNING SENSATION,3,0.290956027224536
WOMEN'S ONE A DAY,ALOPECIA,3,0.313306982677295
WOMEN'S VITAMINS,ALOPECIA,3,0.400583782394851
WOMENS MEGA ENERGY & METABOLISM VITAPAK  ENERGY & METABOLISM GENERATOR,DYSPNOEA,3,0.276129889827823
WOMENS MEGA ENERGY & METABOLISM VITAPAK  ESSENTIAL FATTY ACID SUPPORT,DYSPNOEA,3,0.270908052734327
WOMENS MEGA ENERGY & METABOLISM VITAPAK  FATTY ACID METABOLIZER,DYSPNOEA,3,0.282005431041546
WOMENS MEGA ENERGY & METABOLISM VITAPAK  WOMENS ULTRA MEGA ENERGY AND METABOLISM MULTIVITAMIN,DYSPNOEA,3,0.281174327989102
WOMENS ULTRA MEGA - CALCIUM 600,JAUNDICE,3,0.327283180702713
WOMENS ULTRA MEGA - CLA 1000,JAUNDICE,3,0.310371037457227
WOMENS ULTRA MEGA - ENERGY ENHANCER,JAUNDICE,3,0.302006268307243
WOMENS ULTRA MEGA ACTIVE WITHOUT IRON,JAUNDICE,3,0.348250564485583
WOMENS ULTRA MEGA L-CARNITINE,JAUNDICE,3,0.356485044095686
